link,text,views,date
https://www.tiktok.com/@mammam_62/video/7324667789669584146,#mukbang #eating #xuhuong #viral  created by măm măm with măm măm’s nhạc nền - măm măm,29.9M,1-16
https://www.tiktok.com/@pinkydollreal/video/7412287220255657221,Caption:  Watch me eat 4 poutines with extraaaaaaaa Quebec cheese…… EASY !!!  #yesyesyes  #cheese #pinkydoll #mukbang #asmr #asmrfood #foodie #fyp#fypryoupage #ptp#ptpurtoipage  #n#npcnpcqueen #asmrmukbang  created by Pinkydoll with Pinkydoll’s original sound,10.7M,9-8
https://www.tiktok.com/@sunny_eating_/video/7310181244724104466,맛있는 해물찜! 직접 만들어봤어요! 맛있게 먹었습니다❤️‍🔥 #spicyfood #seafoodboil #asmr #eating #eatingshow #eatingsounds #mukbang #funny #fyp #foryou #foryoupage #yummy #emojichallenge #해물찜 #먹방 #먹방asmr #먹방asmr입술계 #이모티콘먹방 #이모지먹방 created by 써니 Sunny EATING with 써니 Sunny EATING’s 오리지널 사운드 - 써니 Sunny EATING,66.5M,2023-12-8
https://www.tiktok.com/@q.gal/video/7423111214894517510,Did i make canada proud with this one?? #food #foodie #eating #foodchallenge #burger #fries #poutine #fyp  created by gal akbari with mandycap’s mario sound,20.8M,10-7
https://www.tiktok.com/@slothgirl__/video/7429021988296969518,Braless woman eats Canes #raisingcanes #canesmukbang #mukbang #mukbangeatingshow  created by Gabby Eniclerico with Gabby Eniclerico’s original sound,1.3M,10-23
https://www.tiktok.com/@bokiontiktok98/video/7308587000955882798,Tteokbokki Chicken Ramyeon Mukbang  #eatwithboki #bigbites  #mukbangkorea  #mukbangvideo  #fyp  #mukbang  #asmr  #bokieating  #koreafood  #eatwithboki  #boki  #bokimukbang  #trend  #fyp  #viralvideo  #eating created by Boki Eat with Boki Eat’s original sound - Boki,111.2M,2023-12-5
https://www.tiktok.com/@themagicmikey/video/7426745356420926766,Raising Cane’s and Dave’s Hot Chicken Mukbang which you choosing? #eating #canes #daveshotchicken #mukbang #asmr #food #foodtiktok #foodie #foodreview #fastfood #letseat #asmrfood #mukbangs #viral #fy #foryou #raisingcanes  created by MagicMikey with MagicMikey’s original sound,376.5K,10-17
https://www.tiktok.com/@pgslot_usa/video/7331183928193060129,Mukbang Chinese Spicy Food Challenge - ASMR Mukbang Food - Eating Chinese Food Delicious#mukbang #foyou #cooking #fyp #eat #chinesefood #noodles # created by สล็อต เว็บใหม่แตกหนัก with Aurel Surya Lie’s Cute,47M,2-2
https://www.tiktok.com/@jellybean.sweets/video/7414868443763166494,SC: JennaJellyLife  Repost because I haven’t TacoBell in forever!!! #tacobell #fast #mukbang #eating #asmr #food #foodie #burrito #cheese #sauce #soda  created by Jelly Bean Sweets with Jelly Bean Sweets’s original sound,4.7M,9-15
https://www.tiktok.com/@itsriyma/video/7431803148265606442,"@Five Guys I miss when the buns had tons of sesame seeds on them 😩 lately, I haven’t seen much on the buns now ☹️ #fiveguys #10pattycheeseburger #cheeseburger #burger #burgertok #foodies #fyp #eatingshow #mukbang #mukbangeatingshow #mukbangasmr #eatwithme #picklequeen #riymaeatz  created by RIYMA with RIYMA’s original sound",366.6K,15h ago
https://www.tiktok.com/@cookitgirleats/video/7398950730620603679,Krispy kreme donuts ❤️ inspo: @Jelly Bean Sweets 😘 #krispykreme #donuts #mukbang #crunchy #mukbangasmr #eating #asmreating #Foodie #foodtiktok #watchmeeat #food #crunchysounds #asmrfood #letseat #crunchyasmr #eat #eatingsounds #asmrsounds #asmrtiktok #eatingshow #hungrytiktok #eatingshowasmr #muckbang #fyp #foryourpage #viral  created by CookItgirl Eats with CookItgirl Eats’s original sound,32.3M,8-3
https://www.tiktok.com/@eriktheelectric/video/7401899242773646622,Eating the Entire Menu wherever my Tesla Takes Me (again) #food #eating #fastfood #foryou  created by ErikTheElectric with ErikTheElectric’s original sound,4.1M,8-11
https://www.tiktok.com/@greasepotoffical/video/7420663096571727146,POV: If Mukbangs were honest #mukbang #mukbangasmr #funnyfood #eating #subway #footlongcookie #eatingshow #honestyisthebestpolicy   created by Greasepot | Alter Ego with Greasepot | Alter Ego’s original sound,1M,10-1
https://www.tiktok.com/@notthatspicyqueen/video/7408793167111195934,What i eat in a day: fast food edition. #fyp #mcdonalds #sandwiches #eating #asmr #tenders #food  created by Not That Spicy Queen with Lilly 🎃’s BIRDS OF A FEATHER sped up,1.8M,8-30
https://www.tiktok.com/@queenbeastofficial/video/7428348613643799838,A whole @Papa Johns Giant Brownie & Pink Milk Mukbang in the car 😍😫 #foodie #mukbang  #foodreview #foodtiktok #foodtok #viralfood #eating #asmr  #eatingasmr #trend #viral #fypシ #papajohns #cookies #cookie #milk #milkandcookies #cookiesandcream #cookiesoftiktok  #fyp #foryoupage #foryou  created by Queen Beast with Queen Beast’s original sound,12.4M,10-21
https://www.tiktok.com/@jellybean.sweets/video/7430822150069636382,Massive grilled cheese burrito in under 3 minutes 😲 #burrito #food #foodie #chicken #sauce #mukbang #asmr #yum #eating #eatingsounds  created by Jelly Bean Sweets with Jelly Bean Sweets’s original sound,2.4M,3d ago
https://www.tiktok.com/@shhhhimeating/video/7384854917166468395,Shhhhimeating’s light snack #wingstop #wingstopranch #wings #wingstopmukbang #eating #foodie #asmr #mukbang #mukbangeatingshow #fypシ゚viral  created by ShhhhImEating with ShhhhImEating’s original sound,24.4M,6-26
https://www.tiktok.com/@nomadryaneats/video/7430202257611738399,#foodtok #asmr #eating #mukbang #eatingshow #eating  created by NomadRyanEats with NomadRyanEats’s original sound,541.1K,4d ago
https://www.tiktok.com/@shhhhimeating/video/7431607375070629151,I smell ocean #sushi #sushilover #salmon #sushiroll #eating #foodies #asmr #mukbang #mukbangeatingshow #fyp  created by ShhhhImEating with ShhhhImEating’s original sound,1.4M,1d ago
https://www.tiktok.com/@sdfoodreviewz/video/7431313190904007967,Reviewing my college dining hall food #foodreview #eating #college #mukbang #explore #fyp #food #foodie  created by Everything Food with Everything Food’s original sound,634.7K,1d ago
https://www.tiktok.com/@jingjing_888/video/7404417018352504081,Asmr Mukbang Chinese Girl Eating Eggs 🥚#mukbang #eat #chinesefood #food #eggs  created by Jingjing with Jingjing’s original sound,39.6M,8-18
https://www.tiktok.com/@dr.aopeso/video/7429868832287771947,Over or Under 3 Bites. 🌯🥲 #trending #fyp #viral #mukbong #mukbang #foodie #food #asmr #fypage #eating #asmr #zurrito  created by ⭐️Peso⭐️ with juan_nle’s H00DBYAIR Juan_nle Remix,1.1M,5d ago
https://www.tiktok.com/@anxiety_doll/video/7360745578302541098,It’s a Weekly Thing to eat Raising Canes in my car due to my anxiety🥺#canes #caneschicken #canessauce #canesmukbang #raisingcanes #raisingcanesmukbang #eating #foodie #asmr #mukbang #mukbangeatingshow #mukbangasmr #asmrfood #asmrmukbang #fyp #anxiety #anxietyrelief #socialanxiety #eatinginthecar  created by AnxietyDoll with AnxietyDoll’s original sound,410K,4-22
https://www.tiktok.com/@jordannlolll/video/7377617397886258475,@McDonald’s Mukbang🍟♥️ #mukbang #mukbangfoodasmr #mcdonalds #mcdonaldsmukbang #asmreating #eating #food #foodasmr #eatingasmr #latenightsnack #foodtok #mickeyds #nottalking #asmreatingsounds #eatingsounds  created by jordan williams ✿ with jordan williams ✿’s original sound,4.6M,6-7
https://www.tiktok.com/@mammam_62/video/7324667789669584146,#mukbang #eating #xuhuong #viral  created by măm măm with măm măm’s nhạc nền - măm măm,29.9M,1-16
